esco_id,section_code,section_label_en,division_code,division_label_en,group_code,group_label_en,embedding_description
cfda19c9-c7e1-497d-a18b-66e29c773745,H,H TRANSPORTATION AND STORAGE,52,"52 Warehousing, storage and support activities for transportation",522,52.2 Support activities for transportation,"H TRANSPORTATION AND STORAGE 52 Warehousing, storage and support activities for transportation 52.2 Support activities for transportation This group includes activities supporting the transport of passengers or freight, including the operation of transport facilities and parts of the transport infrastructure and activities related to handling freight before, after or between transport segments."
d00b4607-c4fe-4f3e-8974-29401e23223c,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,84 Public administration and defence; compulsory social security,843,84.3 Compulsory social security activities,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY 84 Public administration and defence; compulsory social security 84.3 Compulsory social security activities
d0341f2c-f797-4306-b847-411dee1058a9,S,"S ARTS, SPORTS AND RECREATION",90,90 Arts creation and performing arts activities,902,90.2 Activities of performing arts,"S ARTS, SPORTS AND RECREATION 90 Arts creation and performing arts activities 90.2 Activities of performing arts"
d051a141-92cd-4800-b0ee-6c8c31ea5838,C,C MANUFACTURING,33,"33 Repair, maintenance and installation of machinery and equipment",331,"33.1 Repair and maintenance of fabricated metal products, machinery and equipment","C MANUFACTURING 33 Repair, maintenance and installation of machinery and equipment 33.1 Repair and maintenance of fabricated metal products, machinery and equipment This group includes the specialised repair of goods produced in the manufacturing sector with the aim to restore these metal products, machinery, equipment and other products to working order. The provision of general or routine maintenance (in other words, servicing) on such products to ensure they work efficiently and to prevent breakdown and unnecessary repairs is included."
d07a4984-e775-46a7-b967-a3d0b3a54268,C,C MANUFACTURING,25,"25 Manufacture of fabricated metal products, except machinery and equipment",255,25.5 Treatment and coating of metals; machining,"C MANUFACTURING 25 Manufacture of fabricated metal products, except machinery and equipment 25.5 Treatment and coating of metals; machining This group includes general activities for the treatment of metal (for example, plating, coating, engraving, boring, polishing or welding), which are typically carried out on a fee or contract basis."
d08b4700-758c-467d-ab77-d5a8029c4070,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,84 Public administration and defence; compulsory social security,841,"84.1 Administration of the State and the economic, social and environmental policies of the community","P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY 84 Public administration and defence; compulsory social security 84.1 Administration of the State and the economic, social and environmental policies of the community This group includes general administration (for example, executive, legislative and financial administration, at all levels of government) and supervision in the field of social, economic and environmental policy of the community."
d0aa0792-4345-474b-9365-686cf4869d2e,K,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",62,"62 Computer programming, consultancy and related activities",621,62.1 Computer programming activities,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES 62 Computer programming, consultancy and related activities 62.1 Computer programming activities"
d0aa0792-4345-474b-9365-686cf4869d2e,K,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",62,"62 Computer programming, consultancy and related activities",622,62.2 Computer consultancy and computer facilities management activities,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES 62 Computer programming, consultancy and related activities 62.2 Computer consultancy and computer facilities management activities"
d0c923f1-e32b-4838-a109-eac58945dab1,C,C MANUFACTURING,32,32 Other manufacturing,322,32.2 Manufacture of musical instruments,C MANUFACTURING 32 Other manufacturing 32.2 Manufacture of musical instruments
d0d7d777-073f-4c33-8f27-1d4a0e8e626f,C,C MANUFACTURING,17,17 Manufacture of paper and paper products,171,"17.1 Manufacture of pulp, paper and paperboard","C MANUFACTURING 17 Manufacture of paper and paper products 17.1 Manufacture of pulp, paper and paperboard"
d0e85fe6-78e3-4218-b21a-99b75438b775,L,L FINANCIAL AND INSURANCE ACTIVITIES,66,66 Activities auxiliary to financial services and insurance activities,661,"66.1 Activities auxiliary to financial services, except insurance and pension funding","L FINANCIAL AND INSURANCE ACTIVITIES 66 Activities auxiliary to financial services and insurance activities 66.1 Activities auxiliary to financial services, except insurance and pension funding This group includes the furnishing of physical or electronic marketplaces for the purpose of facilitating the buying and selling of stocks, stock options, bonds or commodity contracts, and trading of crypto-assets with liabilities. It also includes other miscellaneous services, including the provision of financial advisory services, asset management or the provision of equity and debt-based crowdfunding."
d117ef65-b253-4f04-bc85-353ef853443a,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",72,72 Scientific research and development,721,72.1 Research and experimental development on natural sciences and engineering,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 72 Scientific research and development 72.1 Research and experimental development on natural sciences and engineering"
d117ef65-b253-4f04-bc85-353ef853443a,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,86,86 Human health activities,861,86.1 Hospital activities,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES 86 Human health activities 86.1 Hospital activities
d117ef65-b253-4f04-bc85-353ef853443a,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,86,86 Human health activities,869,86.9 Other human health activities,"R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES 86 Human health activities 86.9 Other human health activities This group includes medical, curative, rehabilitative or prevention activities (without the provision of accommodation services) by paramedical practitioners and health professionals other than hospitals or practicing medical doctors."
d185c066-cddf-4a8c-a931-5eefc21fc2a1,Q,Q EDUCATION,85,85 Education,853,85.3 Secondary and post-secondary non-tertiary education,"Q EDUCATION 85 Education 85.3 Secondary and post-secondary non-tertiary education This group includes the provision of general secondary and technical and vocational secondary education. This group also includes the provision of education programmes within or outside the school system which are equivalent in content to programmes in secondary education but are intended for those considered too old to enter secondary schools. Examples of such programmes are adult literacy programmes, second chance or reintegration programmes."
d18a8976-a283-42ad-9541-75c49396dbd7,S,"S ARTS, SPORTS AND RECREATION",92,92 Gambling and betting activities,920,92.0 Gambling and betting activities,"S ARTS, SPORTS AND RECREATION 92 Gambling and betting activities 92.0 Gambling and betting activities"
d18deca3-3063-4970-9ddc-e3c70404a28c,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,86,86 Human health activities,862,86.2 Medical and dental practice activities,"R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES 86 Human health activities 86.2 Medical and dental practice activities This group includes medical consultation and treatment, performed by general medical practitioners and medical specialists (for example, medical doctors, dentists), legally recognised to treat patients.

These activities can be carried out in private practice, group practices, hospital outpatient clinics and in clinics attached to businesses, schools, homes for older persons, labour organisations and fraternal organisations, as well as in patients’ homes. This group also includes:
- private consultants’ services to inpatients"
d19932b3-169a-4cdf-a9cd-bdf8857b0184,G,G WHOLESALE AND RETAIL TRADE,46,46 Wholesale trade,466,"46.6 Wholesale of other machinery, equipment and supplies","G WHOLESALE AND RETAIL TRADE 46 Wholesale trade 46.6 Wholesale of other machinery, equipment and supplies This group includes the wholesale of specialised machinery, equipment and supplies for all kinds of industries and general-purpose machinery, and parts thereof."
d1a554d0-7ad6-4d42-897e-ed31d022fb0b,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",74,"74 Other professional, scientific and technical activities",741,74.1 Specialised design activities,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 74 Other professional, scientific and technical activities 74.1 Specialised design activities"
d1b1dfdf-7d60-430a-b569-7dd71b2ebeaa,S,"S ARTS, SPORTS AND RECREATION",90,90 Arts creation and performing arts activities,903,90.3 Support activities to arts creation and performing arts,"S ARTS, SPORTS AND RECREATION 90 Arts creation and performing arts activities 90.3 Support activities to arts creation and performing arts This group includes support activities to arts creation and performing arts. It includes activities supporting the production of theatre, opera and ballet performances, musicals, events and others, activities of producers of artistic performances, inside or outside the premises."
d1b8c046-3867-423a-84fd-41f7be3a6d29,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,86,86 Human health activities,869,86.9 Other human health activities,"R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES 86 Human health activities 86.9 Other human health activities This group includes medical, curative, rehabilitative or prevention activities (without the provision of accommodation services) by paramedical practitioners and health professionals other than hospitals or practicing medical doctors."
d1fc31d2-38e1-4000-85b7-3f82d2fbed9e,I,I ACCOMMODATION AND FOOD SERVICE ACTIVITIES,56,56 Food and beverage service activities,561,56.1 Restaurants and mobile food service activities,"I ACCOMMODATION AND FOOD SERVICE ACTIVITIES 56 Food and beverage service activities 56.1 Restaurants and mobile food service activities This group includes:
- restaurant and mobile food service activities for a general public, on a regular basis"
d2078576-9c43-40f7-bf52-356f53d650fd,C,C MANUFACTURING,15,15 Manufacture of leather and related products of other materials,151,"15.1 Tanning, dyeing, dressing of leather and fur; manufacture of luggage, handbags, saddlery and harness","C MANUFACTURING 15 Manufacture of leather and related products of other materials 15.1 Tanning, dyeing, dressing of leather and fur; manufacture of luggage, handbags, saddlery and harness This group includes the manufacture of leather and fur and products thereof."
